Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"sendKeys(findTestObject(""Traveloka/inputFilter"", [""inputType"":""autocomplete""]), Keys.chord(TAB, TAB, ENTER))",Chrome 126.0.0.0,,,2024-06-19 13:17:35,2024-06-19 13:17:36,1.432s,PASSED
"click(findTestObject(""Traveloka/inputFilter"", [""inputType"":""check-in-date""]))",Chrome 126.0.0.0,,,2024-06-19 13:17:36,2024-06-19 13:17:37,1.422s,PASSED
"sendKeys(findTestObject(""Traveloka/inputFilter"", [""inputType"":""check-in-date""]), Keys.chord(TAB, TAB, TAB, TAB, ENTER))",Chrome 126.0.0.0,,,2024-06-19 13:17:37,2024-06-19 13:17:39,1.212s,PASSED
"click(findTestObject(""Traveloka/inputFilter"", [""inputType"":""duration-field""]))",Chrome 126.0.0.0,,,2024-06-19 13:17:39,2024-06-19 13:17:39,0.662s,PASSED
"sendKeys(findTestObject(""Traveloka/inputFilter"", [""inputType"":""duration-field""]), Keys.chord(TAB, ENTER))",Chrome 126.0.0.0,,,2024-06-19 13:17:39,2024-06-19 13:17:40,0.719s,PASSED
"click(findTestObject(""Traveloka/inputFilter"", [""inputType"":""occupancy-field""]))",Chrome 126.0.0.0,,,2024-06-19 13:17:40,2024-06-19 13:17:41,0.680s,PASSED
"click(findTestObject(""Traveloka/editGuestRoom"", [""dataType"":""stepper-plus"", ""idx"":""1""]))",Chrome 126.0.0.0,,,2024-06-19 13:17:41,2024-06-19 13:17:42,0.853s,PASSED
"click(findTestObject(""Traveloka/editGuestRoom"", [""dataType"":""stepper-plus"", ""idx"":""2""]))",Chrome 126.0.0.0,,,2024-06-19 13:17:42,2024-06-19 13:17:42,0.745s,PASSED
"click(findTestObject(""Traveloka/editGuestRoom"", [""dataType"":""stepper-plus"", ""idx"":""2""]))",Chrome 126.0.0.0,,,2024-06-19 13:17:42,2024-06-19 13:17:43,0.722s,PASSED
"click(findTestObject(""Traveloka/editGuestRoom"", [""dataType"":""stepper-minus"", ""idx"":""2""]))",Chrome 126.0.0.0,,,2024-06-19 13:17:43,2024-06-19 13:17:44,0.705s,PASSED
"click(findTestObject(""Traveloka/editGuestRoom"", [""dataType"":""stepper-plus"", ""idx"":""3""]))",Chrome 126.0.0.0,,,2024-06-19 13:17:44,2024-06-19 13:17:44,0.586s,PASSED
"click(findTestObject(""Traveloka/inputFilter"", [""inputType"":""occupancy-child-age""]))",Chrome 126.0.0.0,,,2024-06-19 13:17:44,2024-06-19 13:17:45,0.647s,PASSED
"click(findTestObject(""Traveloka/editGuestRoom"", [""dataType"":""dropdown-menu-item"", ""idx"":""3""]))",Chrome 126.0.0.0,,,2024-06-19 13:17:45,2024-06-19 13:17:46,0.586s,PASSED
"click(findTestObject(""Traveloka/editGuestRoom"", [""dataType"":""occupancy-done-btn"", ""idx"":""1""]))",Chrome 126.0.0.0,,,2024-06-19 13:17:46,2024-06-19 13:17:46,0.711s,PASSED
takeFullPageScreenshot(),Chrome 126.0.0.0,,,2024-06-19 13:17:46,2024-06-19 13:17:53,6.636s,PASSED
"click(findTestObject(""Traveloka/btn Search""))",Chrome 126.0.0.0,,,2024-06-19 13:17:53,2024-06-19 13:17:55,1.843s,PASSED
